CustomerID,Timestamp,PurchaseValue
b10aa3c102,2018-05-24 22:46:44+00:00,67
8b5a27020b,2018-05-24 22:46:03+00:00,68
d45f7afa52,2018-05-24 22:45:27+00:00,68
af619ccc74,2018-05-24 22:45:18+00:00,68
a8c8a9a940,2018-05-24 22:45:08+00:00,68
6dc2a6b8d6,2018-05-24 22:44:30+00:00,67
30fad5119b,2018-05-24 22:44:27+00:00,68
256af21f4d,2018-05-24 22:40:59+00:00,68
8a300c1dd4,2018-05-24 22:40:46+00:00,68
3af06a40e9,2018-05-24 22:40:29+00:00,68
109f47e775,2018-05-24 22:40:13+00:00,67
fb73b6ea2d,2018-05-24 22:39:41+00:00,68
8ce9daa7b9,2018-05-24 22:38:32+00:00,67
70af474edc,2018-05-24 22:38:06+00:00,68
faa858e573,2018-05-24 22:36:53+00:00,68
3da35ba101,2018-05-24 22:36:26+00:00,68
21eb61a23d,2018-05-24 22:36:17+00:00,67
aff7760eb3,2018-05-24 22:35:49+00:00,67
3df4bbee86,2018-05-24 22:35:23+00:00,68
cb9f06a6af,2018-05-24 22:34:21+00:00,67
16a26522cd,2018-05-24 22:31:46+00:00,68
71cd9c2c7e,2018-05-24 22:31:32+00:00,67
6dcdbc4962,2018-05-24 22:30:33+00:00,68
fe722da95a,2018-05-24 22:30:18+00:00,68
d29621b134,2018-05-24 22:27:38+00:00,67
af4a046537,2018-05-24 22:26:46+00:00,67
e23f4daaae,2018-05-24 22:26:36+00:00,67
4cf5cf1130,2018-05-24 22:26:32+00:00,67
f40bc421b3,2018-05-24 22:26:13+00:00,68
f752d4a431,2018-05-24 22:26:10+00:00,68
37a6a03490,2018-05-24 22:25:28+00:00,68
5e403b91b4,2018-05-24 22:24:26+00:00,68
1e66393d20,2018-05-24 22:23:53+00:00,67
6e2135658d,2018-05-24 22:23:06+00:00,67
a82a84cf31,2018-05-24 22:22:56+00:00,67
fa717b0d24,2018-05-24 22:22:10+00:00,68
064150c851,2018-05-24 22:21:02+00:00,67
23ea5f6d21,2018-05-24 22:20:13+00:00,67
83ca9ba32f,2018-05-24 22:20:06+00:00,67
9d471ca3a6,2018-05-24 22:17:53+00:00,67
73a3a8d28a,2018-05-24 22:17:51+00:00,67
8bf904d75f,2018-05-24 22:17:41+00:00,68
9aaeceea82,2018-05-24 22:17:36+00:00,67
618845e3bd,2018-05-24 22:16:32+00:00,67
47acf73daa,2018-05-24 22:15:45+00:00,67
347ecb9111,2018-05-24 22:15:07+00:00,68
71f9e60549,2018-05-24 22:14:55+00:00,67
13d7bad8cb,2018-05-24 22:12:54+00:00,68
1025d9c679,2018-05-24 22:09:16+00:00,67
887ee15899,2018-05-24 22:03:22+00:00,67
60289c159d,2018-05-24 22:02:45+00:00,67
ef68bc40fe,2018-05-24 22:00:13+00:00,67
720a3d3762,2018-05-24 22:00:12+00:00,67
e9e2bd6572,2018-05-24 21:57:10+00:00,68
4322b58162,2018-05-24 21:55:50+00:00,67
39f2f62213,2018-05-24 21:54:58+00:00,68
00ea593ba9,2018-05-24 21:52:47+00:00,68
ba39d0bd5b,2018-05-24 21:50:52+00:00,68
a8db8c831f,2018-05-24 21:49:21+00:00,68
b2d8f02988,2018-05-24 21:30:14+00:00,67
f9c8f8fd07,2018-05-24 21:30:14+00:00,67
3aac960335,2018-05-24 21:10:14+00:00,67
19077a4028,2018-05-24 21:10:13+00:00,67
8488b157c7,2018-05-24 21:03:59+00:00,68
733eac10c4,2018-05-24 21:00:11+00:00,67
c4a1d4e821,2018-05-24 20:52:38+00:00,68
bdb8306a99,2018-05-24 20:52:30+00:00,67
0b61543e13,2018-05-24 20:50:13+00:00,67
658b19a990,2018-05-24 20:50:13+00:00,67
468914bedb,2018-05-24 20:49:01+00:00,68
72118d0301,2018-05-24 20:47:17+00:00,67
32ca984a4a,2018-05-24 20:41:55+00:00,67
9ee8c5fdc8,2018-05-24 20:40:14+00:00,67
31f8e10bf4,2018-05-24 20:40:12+00:00,67
fd5f46f831,2018-05-24 20:39:23+00:00,68
9889626d43,2018-05-24 20:30:24+00:00,68
88bef13f00,2018-05-24 20:30:14+00:00,67
ea4ea2e827,2018-05-24 20:27:10+00:00,67
269de65af0,2018-05-24 20:26:36+00:00,1194
4371dd6178,2018-05-24 20:14:19+00:00,67
0b522d380e,2018-05-24 20:10:18+00:00,67
3232ba8f80,2018-05-24 19:58:09+00:00,67
d0f7c9703b,2018-05-24 19:57:01+00:00,67
71370c58a0,2018-05-24 19:47:56+00:00,67
e321ac98e2,2018-05-24 19:45:47+00:00,68
bb290b33d7,2018-05-24 19:41:37+00:00,68
7745e403e4,2018-05-24 19:39:41+00:00,67
305e94066b,2018-05-24 19:39:33+00:00,68
73278435b0,2018-05-24 19:34:23+00:00,67
fa2fa3da93,2018-05-24 19:29:32+00:00,67
405e568449,2018-05-24 19:25:42+00:00,67
bc8e048e40,2018-05-24 19:25:19+00:00,67
c5e16f52fb,2018-05-24 19:23:56+00:00,67
537acaf24d,2018-05-24 19:21:15+00:00,68
8e1582d3fb,2018-05-24 19:18:36+00:00,67
efcceb1418,2018-05-24 19:13:38+00:00,67
2b5c63cdb9,2018-05-24 19:09:51+00:00,67
fdeef0d0fd,2018-05-24 19:07:03+00:00,68
4f44347b63,2018-05-24 19:01:18+00:00,67
e777685ae0,2018-05-24 18:54:29+00:00,67
e8b37dd286,2018-05-24 18:48:25+00:00,67
ccd1e03aa3,2018-05-24 18:38:01+00:00,68
6f9b6c8ffa,2018-05-24 18:33:11+00:00,67
b7d2740c0c,2018-05-24 18:30:27+00:00,67
b0a57d5857,2018-05-24 18:14:56+00:00,67
767b2b121d,2018-05-24 18:13:01+00:00,67
54a75b1b09,2018-05-24 18:07:09+00:00,68
c29fe7706f,2018-05-24 18:05:50+00:00,67
72766579af,2018-05-24 17:56:03+00:00,67
00f6ce770f,2018-05-24 17:49:12+00:00,67
4a164314d5,2018-05-24 17:47:04+00:00,68
7ea434cd1d,2018-05-24 17:45:14+00:00,67
5a9c6ad5d7,2018-05-24 17:23:51+00:00,68
9a2fab77a3,2018-05-24 16:00:17+00:00,67
4e32229d06,2018-05-24 14:42:37+00:00,67
1793fc31e5,2018-05-24 14:30:34+00:00,67
d9d34f2457,2018-05-24 14:14:27+00:00,68
5c0b3b5374,2018-05-24 14:00:13+00:00,67
2f65c37d58,2018-05-24 13:40:14+00:00,67
625612446f,2018-05-24 13:39:41+00:00,67
640fa794a4,2018-05-24 13:20:13+00:00,67
2706345cfd,2018-05-24 13:17:18+00:00,68
f116f16f57,2018-05-24 13:02:25+00:00,67
8ff2f0d8e9,2018-05-24 13:00:13+00:00,67
29400fe84b,2018-05-24 12:50:04+00:00,67
3be6bb6bd4,2018-05-24 12:20:29+00:00,67
a516cfc44f,2018-05-24 12:20:14+00:00,67
1942f7b8df,2018-05-24 12:10:13+00:00,67
ea56bb7128,2018-05-24 11:40:14+00:00,67
d769b21a48,2018-05-24 11:27:03+00:00,67
e693ef8121,2018-05-24 10:28:33+00:00,67
f6692b86ea,2018-05-24 10:16:22+00:00,67
e502a38aad,2018-05-24 10:10:14+00:00,67
b04ba0ac7b,2018-05-24 09:43:15+00:00,67
c8cc754809,2018-05-24 09:30:14+00:00,67
43ed7c8388,2018-05-24 09:14:44+00:00,68
be86a3f457,2018-05-24 09:02:09+00:00,67
0ad62f184d,2018-05-24 08:46:10+00:00,97
17bc9cda02,2018-05-24 08:25:36+00:00,68
2f3e8ba960,2018-05-24 07:48:59+00:00,68
c1a28aa15d,2018-05-24 07:47:44+00:00,68
b3f179ecbe,2018-05-24 07:40:14+00:00,67
082434d79f,2018-05-24 07:11:43+00:00,68
c186eb4eba,2018-05-24 07:04:47+00:00,67
4b4d251f99,2018-05-24 05:55:07+00:00,67
7cfb1f6cdd,2018-05-24 05:40:17+00:00,67
1118a58c98,2018-05-24 05:34:34+00:00,68
9818cf570e,2018-05-24 05:22:36+00:00,67
820c20448b,2018-05-24 04:49:30+00:00,68
c85ffca99a,2018-05-24 04:40:15+00:00,67
917eaf03bd,2018-05-24 04:30:13+00:00,67
ce37769a3d,2018-05-24 04:20:13+00:00,67
d16a678667,2018-05-24 04:10:13+00:00,67
c63bb3d36d,2018-05-24 04:07:44+00:00,67
4842a6fefe,2018-05-24 04:00:14+00:00,67
4cd26b004e,2018-05-24 03:53:22+00:00,68
a15345b8a8,2018-05-24 03:48:05+00:00,67
b07aa663e2,2018-05-24 03:36:58+00:00,1194
f088453408,2018-05-24 03:35:15+00:00,597
ef74bd93c4,2018-05-24 03:30:14+00:00,67
bda3e07643,2018-05-24 03:30:14+00:00,67
b4be7b3f3d,2018-05-24 03:22:55+00:00,67
f3c600d7ec,2018-05-24 03:17:49+00:00,68
c169315d08,2018-05-24 03:10:14+00:00,67
a18f880d7a,2018-05-24 03:03:14+00:00,68
dba9febf25,2018-05-24 02:58:15+00:00,67
84c0a03711,2018-05-24 02:53:09+00:00,67
1ea44a7baf,2018-05-24 02:37:35+00:00,67
4a01d15ff3,2018-05-24 02:17:09+00:00,67
0ee89f2ad9,2018-05-24 02:11:01+00:00,597
4cae6a2113,2018-05-24 02:08:08+00:00,68
92e89eab13,2018-05-24 01:58:19+00:00,68
1a563326e8,2018-05-24 01:55:26+00:00,68
7ccb03c0f9,2018-05-24 01:50:10+00:00,68
13125ccbd3,2018-05-24 01:49:50+00:00,68
cde50dd1b3,2018-05-24 01:33:09+00:00,68
4cfa29f1c7,2018-05-24 01:30:58+00:00,68
03bc44e7a1,2018-05-24 01:26:54+00:00,68
7dcbd6cb08,2018-05-24 01:16:50+00:00,67
e3714f032f,2018-05-24 01:12:38+00:00,67
ed13a35e69,2018-05-24 01:08:51+00:00,68
5966ccfb3f,2018-05-24 01:08:34+00:00,68
210fee3038,2018-05-24 01:08:23+00:00,67
04e24342cb,2018-05-24 01:07:34+00:00,68
324717f9c5,2018-05-24 01:05:16+00:00,67
53a29f428e,2018-05-24 01:01:43+00:00,67
9cfbab9462,2018-05-24 00:41:54+00:00,68
2f9650601f,2018-05-24 00:34:02+00:00,67
3171b014bf,2018-05-23 23:40:15+00:00,67
4caf93f79b,2018-05-23 23:06:48+00:00,67
1745f1ff62,2018-05-23 22:20:39+00:00,67
c44edeab62,2018-05-23 21:58:52+00:00,68
8a504db62b,2018-05-23 21:50:15+00:00,67
c15eb49a8a,2018-05-23 21:10:15+00:00,67
f5de7dabd6,2018-05-23 21:09:37+00:00,67
970fed50b0,2018-05-23 21:09:19+00:00,67
aeaa2ed8a1,2018-05-23 20:22:20+00:00,68
d779076315,2018-05-23 20:21:15+00:00,67
3604431988,2018-05-23 20:10:13+00:00,67
9bdcea9fd7,2018-05-23 20:01:29+00:00,67
a4de1752ad,2018-05-23 19:56:36+00:00,67
a6a7e5a153,2018-05-23 19:11:53+00:00,67
71e4e66ec1,2018-05-23 19:00:13+00:00,67
363423c11b,2018-05-23 18:22:41+00:00,67
d7d3442e19,2018-05-23 18:20:15+00:00,67
6e8ad6a71b,2018-05-23 16:25:55+00:00,67
0e73cc82fc,2018-05-23 15:52:58+00:00,68
2ef0fdbb3d,2018-05-23 14:51:11+00:00,67
94ee06d2b3,2018-05-23 13:30:13+00:00,67
9bbe3d72ea,2018-05-23 13:23:52+00:00,67
9a0554fd92,2018-05-23 13:00:12+00:00,67
48d503bf42,2018-05-23 12:55:02+00:00,67
171f62b6bf,2018-05-23 10:24:10+00:00,67
a5cade0c66,2018-05-23 08:39:42+00:00,67
24d5bdbe2d,2018-05-23 07:50:13+00:00,67
b4372c761c,2018-05-23 07:00:12+00:00,67
8d902b8285,2018-05-23 06:50:13+00:00,67
ab74594ca9,2018-05-23 06:27:41+00:00,67
1beb0b98eb,2018-05-23 06:20:13+00:00,67
485ad22e37,2018-05-23 06:10:13+00:00,67
92000cdd7d,2018-05-23 06:06:29+00:00,68
df8992e794,2018-05-23 05:51:52+00:00,67
b07aa663e2,2018-05-23 05:47:38+00:00,67
7b34ead3ed,2018-05-23 05:19:19+00:00,67
119b78d35b,2018-05-23 05:10:14+00:00,67
44db75ce7d,2018-05-23 04:57:55+00:00,67
f88f319620,2018-05-23 04:35:03+00:00,68
01d5a81109,2018-05-23 04:28:40+00:00,67
186c5fbf85,2018-05-23 04:17:27+00:00,67
d81189ad76,2018-05-23 04:02:49+00:00,67
21f2f6eee4,2018-05-23 03:50:39+00:00,68
502b9d0f6a,2018-05-23 03:02:31+00:00,67
f8376bdf7f,2018-05-23 03:00:13+00:00,67
93f404e6fa,2018-05-23 02:11:51+00:00,68
ef15407930,2018-05-23 02:00:12+00:00,67
ceb9f827e4,2018-05-23 01:56:53+00:00,68
426253bd21,2018-05-23 01:27:05+00:00,68
c8f4b858a1,2018-05-23 01:00:12+00:00,67
64c27bb31b,2018-05-23 00:53:36+00:00,67
c431e149f3,2018-05-23 00:00:14+00:00,67
7c70d755e3,2018-05-22 23:49:18+00:00,67
b0e36ecfdf,2018-05-22 23:26:01+00:00,597
24b3267d3e,2018-05-22 23:00:00+00:00,67
bb81f256f2,2018-05-22 22:44:44+00:00,67
7ee4c4e62a,2018-05-22 22:13:46+00:00,67
f2a2872e52,2018-05-22 22:03:40+00:00,67
f9c48e641d,2018-05-22 22:00:13+00:00,67
ded7ff50d8,2018-05-22 21:46:37+00:00,67
4345ea88c6,2018-05-22 21:40:13+00:00,67
925a3ffa50,2018-05-22 21:34:14+00:00,67
068df29449,2018-05-22 21:22:55+00:00,68
e6606b0d7c,2018-05-22 21:10:22+00:00,67
ebf39847fa,2018-05-22 20:50:08+00:00,67
ef8875f94d,2018-05-22 20:25:57+00:00,67
e80468e529,2018-05-22 19:49:07+00:00,68
9fd5673fa3,2018-05-22 19:40:56+00:00,68
7cec5cc309,2018-05-22 19:40:13+00:00,67
0b5ea37c90,2018-05-22 19:40:13+00:00,67
ddf138b9c7,2018-05-22 19:33:48+00:00,497
2d279a0219,2018-05-22 19:29:42+00:00,67
b45c686893,2018-05-22 19:26:47+00:00,67
60e819b7f5,2018-05-22 19:20:47+00:00,67
c730049dda,2018-05-22 18:32:05+00:00,67
4778d9ffee,2018-05-22 18:31:12+00:00,67
41b3fd7730,2018-05-22 17:07:36+00:00,67
b0e36ecfdf,2018-05-22 16:50:10+00:00,67
f527ae1c57,2018-05-22 16:50:10+00:00,67
70cadf4a44,2018-05-22 16:35:12+00:00,67
59bf8c5594,2018-05-22 16:20:11+00:00,67
273f1e8d2f,2018-05-22 16:05:48+00:00,67
cddbc51b42,2018-05-22 15:10:09+00:00,67
56d9d5db02,2018-05-22 14:29:47+00:00,67
e9ed0c0774,2018-05-22 14:20:05+00:00,67
ace1a63581,2018-05-22 14:05:15+00:00,68
b26a352a68,2018-05-22 13:51:16+00:00,67
16edff4141,2018-05-22 13:40:10+00:00,67
7333a9e825,2018-05-22 13:40:10+00:00,67
80bb0690c5,2018-05-22 13:38:25+00:00,67
c5af9825af,2018-05-22 13:30:09+00:00,67
1917e69628,2018-05-22 13:27:50+00:00,67
1518fc1cbf,2018-05-22 13:04:28+00:00,68
14766e2032,2018-05-22 12:30:11+00:00,67
27f300337e,2018-05-22 12:10:10+00:00,67
7575143167,2018-05-22 11:40:10+00:00,67
def38a1303,2018-05-22 11:30:10+00:00,67
5691ca8264,2018-05-22 11:20:09+00:00,67
0e51014ad7,2018-05-22 10:20:10+00:00,67
017a2a14ca,2018-05-22 10:12:07+00:00,67
cf95d010cd,2018-05-22 10:09:05+00:00,67
2bd171c0cb,2018-05-22 10:00:10+00:00,67
fa4d8f0321,2018-05-22 10:00:10+00:00,67
f11e2f136a,2018-05-22 09:50:10+00:00,67
4bc87e7646,2018-05-22 09:42:30+00:00,68
d58490bf5b,2018-05-22 09:40:11+00:00,67
950e67b968,2018-05-22 09:40:10+00:00,67
c28cb9404e,2018-05-22 09:40:10+00:00,67
03600f407e,2018-05-22 09:20:09+00:00,67
2e3892743d,2018-05-22 08:55:58+00:00,67
3fadd42ddb,2018-05-22 08:23:33+00:00,67
c1f8f81277,2018-05-22 08:01:12+00:00,67
08ed72c3cd,2018-05-22 07:33:36+00:00,67
7e7c519f17,2018-05-22 07:33:35+00:00,68
68442f0208,2018-05-22 07:29:10+00:00,67
8fe0fd7369,2018-05-22 07:28:00+00:00,68
9670543b3c,2018-05-22 07:21:07+00:00,67
77265d516b,2018-05-22 07:18:26+00:00,67
cd0624c955,2018-05-22 05:01:21+00:00,597
19ba567a27,2018-05-21 21:47:36+00:00,597
4ff5c39a19,2018-05-21 19:15:21+00:00,1194
f47245444f,2018-05-21 17:51:55+00:00,68
030f37cd4b,2018-05-21 16:53:37+00:00,1988
205d95b839,2018-05-21 16:25:31+00:00,597
5854e4789a,2018-05-21 15:50:55+00:00,597
c7bb3a890a,2018-05-21 15:31:16+00:00,597
98df531c9d,2018-05-21 12:46:41+00:00,597
ac37d49753,2018-05-21 08:36:11+00:00,597
58ecf6bf8e,2018-05-21 08:22:07+00:00,597
2c89ef64cb,2018-05-21 07:26:54+00:00,597
99505bb658,2018-05-21 06:27:08+00:00,497
433c728549,2018-05-21 05:45:26+00:00,497
3dfde12efe,2018-05-21 05:02:59+00:00,497
71e8207088,2018-05-21 04:34:50+00:00,497
89472c1fbc,2018-05-21 02:25:45+00:00,994
eeeab9f473,2018-05-21 01:26:56+00:00,994
7a09014a83,2018-05-21 01:11:59+00:00,497
7a09014a83,2018-05-21 00:34:54+00:00,497
7a09014a83,2018-05-21 00:26:51+00:00,497
c788389fb3,2018-05-20 23:37:05+00:00,497
a8c8a9a940,2018-05-20 22:54:11+00:00,497
61d5d4093b,2018-05-20 22:15:28+00:00,497
e9ed0c0774,2018-05-20 21:38:12+00:00,497
e23f4daaae,2018-05-20 21:32:09+00:00,497
fdd794fd42,2018-05-20 21:08:42+00:00,497
c71376c431,2018-05-20 20:58:34+00:00,497
c64ac6709b,2018-05-20 20:57:16+00:00,497
dad3ed7176,2018-05-20 20:20:43+00:00,497
18c25f5a4c,2018-05-20 19:54:14+00:00,497
fdd794fd42,2018-05-20 19:37:02+00:00,497
fdd794fd42,2018-05-20 19:28:44+00:00,497
fdd794fd42,2018-05-20 19:23:23+00:00,497
080ed5ee1c,2018-05-20 18:51:10+00:00,497
4d6073e15b,2018-05-20 18:31:16+00:00,497
443bf2599a,2018-05-20 18:13:26+00:00,1491
8f29f7a136,2018-05-20 17:52:54+00:00,497
9bdcea9fd7,2018-05-20 16:18:20+00:00,994
9bdcea9fd7,2018-05-20 16:13:58+00:00,994
154bfc9a12,2018-05-20 15:50:19+00:00,2495
1cfd7e01a5,2018-05-20 15:29:55+00:00,497
8693fff941,2018-05-20 14:40:27+00:00,497
2b3c5fceb6,2018-05-20 11:38:22+00:00,497
9bdcea9fd7,2018-05-20 05:03:14+00:00,497
9bdcea9fd7,2018-05-20 04:56:11+00:00,497
9bdcea9fd7,2018-05-20 04:44:54+00:00,994
9bdcea9fd7,2018-05-20 04:29:03+00:00,994
c1ca926aa4,2018-05-20 02:22:24+00:00,497
64416a0b0b,2018-05-19 22:03:06+00:00,497
38f327aa0f,2018-05-19 14:25:29+00:00,497
fd558203a6,2018-05-19 11:21:44+00:00,497
5e6afc7c66,2018-05-19 10:31:55+00:00,497
a6ae62b21c,2018-05-19 09:35:57+00:00,497
fb5d990055,2018-05-19 08:30:56+00:00,497
31d6297961,2018-05-19 03:24:58+00:00,2495
1e230b3abe,2018-05-18 22:59:22+00:00,97
9f515dde7c,2018-05-18 22:44:53+00:00,994
1745f1ff62,2018-05-18 21:34:17+00:00,497
d90a87a571,2018-05-18 18:25:54+00:00,497
0b522d380e,2018-05-18 18:24:44+00:00,497
9033ee22ee,2018-05-18 18:15:44+00:00,497
42a7a06d6f,2018-05-18 17:49:17+00:00,994
920a7a2f40,2018-05-18 15:25:22+00:00,497
f1dbf0b051,2018-05-18 14:23:40+00:00,994
cd263a1961,2018-05-18 11:39:19+00:00,497
a85c835185,2018-05-18 09:48:07+00:00,497
c2ed2cad2a,2018-05-18 08:12:14+00:00,497
f527ae1c57,2018-05-18 07:08:37+00:00,497
281752f9cc,2018-05-18 03:10:11+00:00,97
46481dba02,2018-05-17 21:28:37+00:00,97
86a6ed357c,2018-05-17 20:11:24+00:00,497
7a98adffa1,2018-05-17 18:26:30+00:00,497
0774642824,2018-05-17 16:51:54+00:00,497
ff201e63df,2018-05-17 16:02:42+00:00,497
